Number_of_Customers,Number_of_Views,Product_Category,Stock_Level,Historical_Price,Competitor_Price,Seasonality_Index,Discount_Offered,Rating,adjusted_price
57,211,Beauty,149,449.99430805009,374.066759606588,1.0,0.0,2.3271946278298477,170.9978370590342
333,373,Electronics,66,433.97032964672513,183.15389289239485,1.2,0.3,1.7873878644767398,2588.276772042259
54,506,Electronics,192,161.11132344067812,104.92007575947983,1.2,0.1,3.0741543345793434,54.09333553863182
194,472,Beauty,96,424.94953207799267,425.1684050029218,1.2,0.3,1.7328098448097338,1019.8788769871824
150,696,Clothing,18,257.61631182900015,37.72525789787309,1.0,0.3,4.902295504948691,2033.8129881236853
213,750,Clothing,483,313.6916335807576,405.8190546526057,1.2,0.3,4.404420524317283,165.66029244471412
423,138,Beauty,317,127.02420367582586,60.6493840776319,1.2,0.0,4.930134796195929,202.75938926367675
196,204,Electronics,97,356.27020557035956,316.52826017441805,1.0,0.1,4.231052101418584,712.5404111407191
113,423,Home,56,170.57158108526323,243.7531910408188,0.8,0.3,4.8044387861354,270.5205426334701
140,892,Beauty,350,178.50140879911925,499.2851732618195,1.2,0.0,2.4724209113507527,85.43657173291177
166,513,Home,106,322.04041628585196,200.0811799418904,1.0,0.2,2.9916203114841267,499.61410377057405
403,528,Clothing,87,127.51764186529473,479.0704819778042,0.8,0.2,1.959175364869946,467.1782697428525
316,734,Beauty,459,119.97497439045013,207.85244693638938,1.2,0.0,3.5432242548510673,98.90110932360585
359,829,Home,140,190.889841872078,344.03324054890555,1.0,0.2,4.152921207295494,486.0244910076312
222,988,Electronics,143,391.25117627902443,325.39402173416187,1.0,0.3,2.9949686806743117,603.178896763496
96,160,Beauty,399,120.09420404094314,52.361456432547975,1.2,0.0,2.1854913544612287,34.58713076379162
189,711,Home,370,395.78601137129,374.2492510149167,0.8,0.0,3.0306887756637035,161.30146878528046
295,406,Beauty,374,350.8465858107275,112.24712923013328,0.8,0.2,1.251580879425588,220.7994513368845
198,453,Beauty,51,342.74914143037324,200.33606346790845,0.8,0.1,3.8844778072819643,1044.06661543406
295,492,Clothing,211,242.63028011957115,393.278366081984,1.2,0.2,2.806427885808087,405.1467885015481
444,303,Clothing,40,375.4850383460821,472.7137064734976,1.2,0.3,4.592936874201179,4879.473864165671
54,357,Electronics,303,16.624564850900722,284.3037915414245,0.8,0.1,4.6930012370645535,2.362438163022734
233,585,Clothing,90,159.74755650105672,264.498405499084,0.8,0.1,1.5020192414585418,327.2191706790876
69,616,Clothing,38,342.7773572736691,257.41247423868856,0.8,0.3,4.9844439492724675,485.16179798734703
474,545,Clothing,12,493.7747578899885,410.1167010553496,0.8,0.1,4.879290058099361,14403.029860914126
95,808,Home,387,11.232027131295215,496.6268791566009,1.0,0.0,3.508525653019801,2.7501097357552715
61,279,Beauty,95,259.88640986651683,320.45961145124727,1.2,0.1,4.301790690025669,198.16338752321906
119,441,Clothing,108,462.6798502281419,195.52498897686118,0.8,0.1,1.073747918140754,404.1020343276982
66,232,Home,103,433.1342985601701,117.14551404771235,1.0,0.2,4.881542158763028,274.8736894708772
420,542,Beauty,353,21.33673542966649,107.4223899189401,0.8,0.0,2.825255705956204,20.251816679005483
196,935,Clothing,230,269.4834824018358,429.51399078612644,0.8,0.3,4.638800889665808,182.92212138791277
203,352,Clothing,42,12.100679694297444,496.25250829873426,1.0,0.0,2.540499422874852,57.12646460331119
353,364,Beauty,208,396.891724633864,352.0153158062326,0.8,0.1,4.152705870961288,536.2785791225033
157,192,Home,87,161.34867262377944,478.35618515109667,0.8,0.2,2.6717834299535745,230.28856001757615
285,761,Home,92,385.1394243384914,181.49781125051607,1.0,0.3,2.450826458421558,1180.2659778115058
357,510,Electronics,173,472.9487374347502,317.5216643844259,1.0,0.3,4.787103211018779,970.3603405988841
401,237,Beauty,475,488.2816765360227,260.7254312509132,1.0,0.1,3.796446135586807,411.34653842635527
119,307,Electronics,125,448.1144786302883,246.18889735247117,1.0,0.0,4.3603243615958585,423.2192298174945
232,736,Home,108,110.03029205573343,319.8630817186058,1.0,0.2,3.1734325499868876,234.1929152011941
299,845,Clothing,46,105.35408326471848,162.066019098244,0.8,0.0,4.673394980632774,536.1850365302269
277,672,Electronics,213,316.6324121142516,323.9049459749894,1.2,0.0,3.959841827560707,491.81595227466
151,406,Home,91,276.58630430150816,339.7021505243724,1.0,0.3,1.2886706030177,453.96230379921445
124,365,Home,180,14.671957822660936,419.6955332535599,1.2,0.0,4.06748305647505,12.06180841995551
466,745,Clothing,408,201.9464020641513,367.9358950416341,0.8,0.0,1.074841868656816,184.072417333779
495,417,Beauty,40,454.2785927034159,166.68948693129593,1.0,0.3,4.316275688239244,5484.58300946807
265,212,Home,258,450.19591927073236,230.89201578866263,1.2,0.3,2.3274642087926254,552.7502020389686
456,477,Electronics,120,109.91437320705708,68.98517649263951,1.2,0.0,3.3931389756470023,497.0673142057986
448,553,Clothing,76,197.16190388705778,136.07412743483133,1.2,0.3,3.9975080734037656,1376.548565320549
460,290,Beauty,94,284.57934538808047,265.2630793714053,1.2,0.2,3.5478598457082002,1653.5557753075834
252,990,Beauty,268,427.8642898951899,59.37278262361714,1.2,0.2,3.689480924906456,480.98944707920236
241,539,Beauty,360,270.67727522826067,289.5970849418706,1.0,0.0,4.570662973866041,180.70144966761998
298,286,Home,17,484.41790810688707,201.23678433116928,1.0,0.1,2.4958879320952803,8019.807589769575
291,930,Beauty,292,401.53554761406514,27.035474968166852,1.0,0.3,3.188580599276137,398.79469063376433
228,466,Home,170,477.01501775952477,222.87946198927017,1.2,0.1,1.699714816970829,763.2240284152396
486,188,Clothing,161,368.4311870044082,147.7586864600825,1.2,0.3,2.870172328685785,1326.3522732158692
268,286,Clothing,464,440.0358282876397,42.81891335363664,0.8,0.3,1.6001454832977982,202.88963781692462
131,918,Beauty,310,417.19185826514627,153.7512320834839,1.2,0.0,3.534342184406062,210.87639909736654
141,231,Clothing,51,134.3808560531527,154.10661062576628,0.8,0.2,2.29700556225516,291.50308774606975
484,971,Electronics,468,122.47284749259167,183.9860985961647,0.8,0.1,4.436057922162375,101.11191161861727
224,734,Electronics,35,433.54787847379845,189.57273489591125,1.0,0.2,2.374310520088024,2697.631243836968
288,659,Home,437,51.492091384958236,220.58803734623967,1.2,0.2,2.14733556884884,40.629376216076636
309,899,Beauty,186,210.19616630286862,55.05948258503256,1.2,0.1,2.9650831858188575,416.79539286151703
440,475,Home,369,412.12230743992393,12.58611331468498,0.8,0.3,1.7013148271424736,392.07311410500876
414,790,Clothing,247,408.48727260217504,370.6435707278376,0.8,0.1,1.8152245116405723,545.528164055808
212,791,Beauty,51,78.00357723333208,175.2997602192976,1.2,0.2,4.1325843016488095,381.61750092614767
97,198,Home,487,248.9778024200326,310.66976997415276,0.8,0.1,2.9889016107875674,39.59155218810355
378,941,Beauty,18,245.11787733531412,160.44706176726106,1.2,0.0,1.8253677764185974,5851.866797857815
377,133,Beauty,395,168.62351169521705,492.25179681852296,1.2,0.3,1.1260912289579585,192.63958760332372
165,681,Home,91,459.41876108152496,164.55810511518513,0.8,0.3,2.8659098305174036,659.166048508275
478,270,Beauty,138,330.0276298828086,306.47175723521366,1.0,0.1,3.9705205216134654,1134.915158877572
386,465,Clothing,303,490.2918700237416,117.78591182155262,1.2,0.3,2.4047602567639954,747.0499809045956
386,883,Electronics,356,42.71544330511182,263.7231654047075,0.8,0.3,1.9918570786723149,36.94826020341325
418,158,Electronics,219,203.23158472635657,293.8720952684542,0.8,0.2,2.585518241954695,308.912008784062
274,280,Beauty,98,419.2174054284172,99.5837794239414,0.8,0.2,4.836518179142162,928.2066188879703
401,118,Electronics,235,217.115977913958,70.59114928201963,1.2,0.3,2.6926483760724556,442.69579903473124
377,325,Beauty,206,138.32023325122884,487.0646321717492,1.2,0.3,2.0385523501023832,302.29987209109146
196,572,Home,143,498.9256967153825,447.70113149808554,1.2,0.2,3.2769701599766896,814.9119713017915
112,194,Clothing,492,437.83119595413376,333.4328947152113,0.8,0.3,4.242974967063743,79.57337760140038
343,980,Electronics,198,277.77209403672975,431.9165929150747,1.0,0.3,1.0893291920935542,478.7730063045141
372,396,Home,302,285.2375257608377,56.824582767762095,1.0,0.2,3.2324067449163785,350.1926058845928
492,692,Clothing,322,13.362850687950084,367.39436167657647,1.2,0.2,4.345249644891792,24.42547073116325
374,274,Electronics,286,490.68734463272483,149.9461292262398,1.2,0.2,1.86249502531685,767.3187465894316
62,321,Electronics,331,405.0846293346709,274.35166376731786,1.2,0.0,4.686731918005867,90.7780012725889
480,714,Clothing,263,27.99738617686814,384.7588200087702,1.0,0.2,3.3107824840695605,50.904338503396616
238,153,Home,216,96.40179415798667,26.404871770612747,1.0,0.3,3.066905749688594,105.73100004424344
336,794,Home,188,412.30530284573814,350.47070873852107,1.2,0.2,4.854646069842898,879.584646070908
257,962,Electronics,43,52.564118653260735,223.08472733184553,0.8,0.0,1.5186068608031982,245.6177907979638
163,502,Clothing,433,471.4750064796879,225.43970722027694,1.0,0.2,3.9605646646882025,177.0747144151823
71,417,Home,290,499.94662045380636,454.56626903238754,1.2,0.2,4.274285162893066,146.37612392668146
398,966,Clothing,459,444.3520766943432,431.270829105539,1.0,0.0,2.9542260691941538,384.46114461814915
263,448,Clothing,188,372.0629547851832,38.191534930503124,0.8,0.1,1.025902708480213,414.19071791959027
220,542,Electronics,468,248.76835207269886,312.974561141595,0.8,0.1,3.097346024557277,93.3544348929531
372,932,Clothing,473,50.39049241021306,223.56462067861017,1.0,0.2,1.614047715309519,39.54696872700265
103,679,Clothing,438,367.91865360267894,67.72908751357298,1.2,0.1,3.250282086762304,103.58711978426221
443,639,Beauty,193,204.46392547366437,427.01517928132307,1.0,0.1,3.9544744742885527,466.89442775687274
347,885,Clothing,269,289.4120292618705,45.040425793374354,1.2,0.3,3.124285719315536,446.3376629060847
369,381,Home,365,153.7613333093978,25.727723680785473,1.0,0.3,3.523208041948434,155.0216721070158
175,459,Electronics,259,128.65644466222332,106.78261457711763,0.8,0.3,1.4157821613203705,69.27654712581257
326,922,Electronics,400,168.90550973673842,158.65583573404524,1.0,0.0,1.3881829073964829,137.31470367625118
253,730,Clothing,238,408.7757314727194,39.83158093944752,1.2,0.1,4.403763028422386,519.26490407999
243,991,Clothing,111,218.98085467818436,324.24261496060814,1.2,0.2,1.1973194431738001,570.1322966442729
218,745,Home,68,162.73687686164862,224.20351184896,0.8,0.0,2.137199855172044,411.3233525314713
201,740,Beauty,407,222.1554946647112,211.97254218852154,1.2,0.1,4.750786316164223,131.3331012576675
84,107,Electronics,48,25.82080931376947,81.2169596410977,1.2,0.2,2.835468453999741,53.11709344546862
233,662,Beauty,310,446.39609857953775,224.51665098226061,0.8,0.0,3.698154320201315,267.55058770169074
335,590,Home,454,280.36316399177036,201.18131279294963,1.2,0.3,1.8867614730197895,247.70547675756416
106,440,Electronics,150,61.364851289125916,197.98493276140226,1.2,0.2,2.082051521124958,51.692775390574944
271,571,Home,238,151.31939665507628,117.09783581715308,1.0,0.3,3.0360021898155356,171.57973428253416
352,892,Clothing,336,491.9408469501095,56.27429404823004,1.0,0.1,3.5524001931313682,513.8373238173251
212,786,Home,395,300.59813893792233,137.7468863645517,1.0,0.2,4.84184448435673,160.92627640110993
68,794,Clothing,394,152.78839458092426,336.96238079635737,1.0,0.3,3.297679882102783,26.302812231652783
419,803,Beauty,114,218.90937406933713,45.732484016061136,1.0,0.3,1.3838763917845274,797.5915455221935
313,348,Electronics,74,136.6526419233141,197.33897620992823,1.0,0.1,2.467677289934287,570.2970256266308
331,334,Electronics,97,25.584085988574405,262.0443530098528,1.0,0.1,1.9766703485110777,86.41155573691967
162,182,Beauty,382,422.5947157545065,481.94438817676036,0.8,0.1,2.0176048823013994,142.99810747202102
376,192,Clothing,110,153.31453443691802,423.4742510291705,1.0,0.1,3.021549797627477,519.3357202547854
79,984,Electronics,356,420.82126203895587,459.14053303767184,1.2,0.1,2.26666569268584,111.74749479353785
184,493,Home,369,244.49296268982246,411.8007553324655,0.8,0.0,2.1572355325680963,97.26855164308614
116,923,Clothing,284,99.61837210433733,298.6661434433554,1.0,0.3,4.872075843785783,40.54642513720396
114,367,Electronics,255,402.9156596702827,431.7855342206861,1.0,0.1,3.3358345045796347,179.42337969692278
341,516,Home,317,194.7846257173393,286.97125097211426,1.2,0.3,2.047115317054551,250.6473863004253
74,731,Home,308,356.787302025244,185.2965165905095,0.8,0.0,2.103477702680435,68.35536660160015
86,682,Electronics,116,420.2425378240789,192.44758030338994,1.2,0.2,4.244112453223684,370.6754692602132
50,628,Beauty,175,481.8629716084883,287.07623952518213,1.2,0.3,4.545903300888401,164.27146759380284
448,352,Beauty,227,52.04912096725855,406.6254151358445,0.8,0.3,3.716124820882047,81.81756559063801
86,221,Electronics,346,14.109376101814293,75.48981722358572,1.2,0.3,2.7257872980592945,4.196217906937276
190,991,Home,105,278.72824094599923,29.239957619400883,0.8,0.2,4.058296042754971,399.6857794697348
281,109,Beauty,341,139.47807131875007,396.88862681613494,1.2,0.0,4.7495275654717535,137.52048435287287
185,898,Beauty,383,239.85987697435237,327.3201139196947,0.8,0.3,1.664802269465231,92.44599425053165
438,415,Beauty,449,45.602756706492656,412.4420498683433,1.0,0.0,4.4468225932660825,44.386683194319524
237,937,Clothing,238,255.77863286994625,488.5714982265459,0.8,0.3,4.395290473371857,202.91058072025862
177,372,Beauty,99,71.17927005728879,133.1830655958493,1.2,0.3,2.4660078494266706,151.18476960168138
250,405,Electronics,175,420.90800151753507,105.20306792026591,1.2,0.3,2.167144437547086,717.4568207685256
176,904,Electronics,349,382.1485332918638,177.07948822565717,1.0,0.2,3.26124058431395,192.1661195981944
306,309,Clothing,442,46.29605332644865,440.20152644803517,1.0,0.0,2.0891751156311935,31.978763697276044
213,829,Clothing,454,419.81167381668774,16.84229529785052,1.0,0.0,1.5815092211999842,196.5272231273725
84,852,Electronics,440,169.22966128806507,15.160806771835347,0.8,0.1,4.812315622334501,25.78737695818134
243,985,Clothing,248,182.90127400989215,116.22532958616176,0.8,0.3,2.9654631603737047,142.79521151615677
240,563,Beauty,75,98.10375137836517,194.19898490938607,0.8,0.2,2.889024335040913,247.8410561137647
153,811,Home,2,419.29901953131423,158.1495832743979,0.8,0.3,1.5044125792963094,17107.399996877622
72,827,Home,80,208.30582428572816,414.2097429596818,0.8,0.0,3.0166114609340835,148.12858615874003
314,816,Home,360,33.92957663335371,347.96396896686286,1.2,0.0,3.9713320615782717,35.414583034481105
339,515,Electronics,287,483.46231763481984,420.5385041412305,1.2,0.3,1.9921852140106298,682.8905236591829
479,315,Clothing,7,135.3847348408225,198.0425443313455,1.2,0.0,2.475554628724736,9727.393198313095
433,179,Home,86,468.7268661741713,301.9470395177462,0.8,0.3,1.7156611543357188,1866.2872004911833
309,878,Beauty,485,157.60679769691265,262.57317010648626,1.0,0.3,2.4203028523311496,100.20679112828398
463,579,Beauty,285,417.3990314020759,242.61600873729495,1.2,0.1,4.44512620000223,810.8632931713055
407,990,Beauty,398,335.4675513050035,151.17057278787465,1.2,0.2,1.9482402831156054,410.6324612966509
124,646,Clothing,73,432.0288816748867,357.51810894072844,0.8,0.2,1.118166392067935,579.1522305695779
404,900,Home,438,488.2978134844197,266.77450692718526,0.8,0.0,3.14489275684923,359.49397111199187
121,117,Beauty,122,437.02700489374024,48.515362733582684,0.8,0.0,3.3179690187225748,343.93669978629316
308,264,Clothing,376,207.79592913501006,10.255968324836084,1.2,0.1,2.3156428968377196,203.71717614933613
447,624,Beauty,293,409.1067059326297,19.956333939060443,1.0,0.0,3.5662749699188003,622.0091753465492
237,301,Home,142,358.7088970504756,47.21551727136443,0.8,0.0,1.1516081085552359,475.6028453200712
222,840,Home,157,40.18579870751017,191.7675536552355,0.8,0.3,2.3622950313036606,45.17087247122663
339,445,Home,429,465.58244789143583,159.77618671827756,1.0,0.1,1.5782874816563472,367.0522089190622
94,465,Home,447,238.32093489714728,86.75476551841729,1.0,0.3,1.9192243560856497,50.00483901859787
110,547,Home,409,75.8807771911654,262.5701578723406,1.0,0.3,2.530137498897831,20.358257295190718
132,612,Beauty,370,218.43526762709155,485.3888925184187,0.8,0.0,2.973642331352542,62.17456674237431
172,418,Home,108,305.539210109524,88.7413529683361,0.8,0.3,1.3727978984064837,385.70821386303214
407,316,Beauty,333,290.74360129111574,132.78981745739821,1.2,0.2,1.4052767278527596,425.1472301514398
65,133,Home,194,291.6488869252884,236.43048101227666,1.2,0.2,3.6961794311773364,116.65955477011535
115,970,Beauty,35,135.3612487443495,324.0119689085309,1.2,0.2,2.616529610870812,518.8847868533397
473,365,Home,89,320.0242002163826,304.12249552416614,1.2,0.1,1.7060878126188133,2018.2859560313195
194,739,Beauty,461,454.63326855105475,265.3876469117126,1.2,0.1,1.9396683198141509,229.08793272442756
424,823,Home,414,200.44680381028436,371.2614246749875,1.2,0.2,3.8802249923323733,245.75261151487393
211,874,Clothing,461,318.9843384838538,424.51332404580523,0.8,0.2,1.2070354121240516,116.54665873609204
283,923,Beauty,295,129.55363343355063,499.4937846343915,1.2,0.3,3.034972469482351,148.6365334933574
429,179,Clothing,329,33.6576998924639,238.10016947483254,0.8,0.1,2.4412849620714288,35.00400788816246
193,776,Beauty,200,297.0083683205085,497.52874435196185,0.8,0.0,4.244588580293403,228.14971178451003
407,512,Beauty,45,33.299403070760675,367.9447110361567,1.0,0.0,4.160428077715333,294.6273271695564
237,351,Beauty,487,364.5564515110319,332.0974580775877,0.8,0.1,3.756806527761387,141.63914591494193
371,111,Electronics,106,338.4728219228644,323.44470217650377,0.8,0.3,2.5391349534030923,938.8666686608051
499,500,Home,169,190.96925926164457,456.2647044330198,0.8,0.2,3.5249450787719225,448.44075468969714
62,915,Clothing,145,211.53215372751112,474.48780996774894,1.0,0.3,3.5593949855871907,89.82872281579239
233,823,Clothing,355,459.70285887387695,97.46173069894463,0.8,0.3,2.3287994863993613,240.6983508260974
160,381,Beauty,419,16.435476506300745,251.77768212199254,1.0,0.1,4.519899524054773,6.261133907162188
464,211,Clothing,459,286.0186566032661,471.31042657333,1.2,0.2,4.93943012592457,346.2069304276055
339,822,Clothing,177,462.44695160988704,197.23528718587937,0.8,0.1,2.257759885782738,704.5820970595582
344,477,Clothing,60,457.8537514071024,124.0115024828779,1.2,0.1,4.204909204281249,3098.393911161506
441,850,Clothing,423,296.48132427409934,60.30005737777785,0.8,0.3,3.003633065970018,246.69483774505244
264,367,Electronics,2,196.802699465703,302.6366257365625,1.0,0.1,2.854609587454185,17318.637552981865
169,397,Beauty,81,58.46272790286325,353.1336865688588,1.2,0.1,2.546251619368801,144.58830754513008
431,416,Clothing,262,95.15425986805174,105.81851332483896,0.8,0.1,2.1681012626225384,124.74976730990204
104,669,Electronics,286,343.0399440497941,340.08267545432255,0.8,0.1,4.678031448773945,99.4457259405675
76,608,Electronics,320,18.150701066786237,450.81340416995613,1.0,0.3,3.9632601676755908,4.297362246341913
167,645,Beauty,94,442.90793243991146,129.35393260572317,0.8,0.2,2.7628117204432003,622.8684186733913
270,874,Home,63,298.0878903714829,69.77994886932696,1.2,0.2,4.006258464011992,1509.069945005632
280,464,Home,245,32.121864509734436,419.3577466131356,1.0,0.3,3.8743987570742706,36.561471799697735
102,646,Home,76,127.48603589389995,459.05875382925944,1.2,0.0,2.0693500072497844,202.6531271871864
344,370,Clothing,476,301.15844617815077,115.28235179848788,1.2,0.1,1.704529203647919,260.62517103216067
370,573,Beauty,258,27.44462007530941,363.47646912498544,0.8,0.3,4.345196765461694,31.365280086067898
450,838,Home,92,392.1938269593035,299.5505368956621,0.8,0.0,4.245624852073748,1518.169652745691
282,636,Clothing,290,460.76181274699553,127.20626203458087,1.0,0.0,4.987450688266843,446.51144740430493
207,333,Beauty,270,480.9979927179493,413.5922675026918,1.0,0.1,1.0774531863792447,367.4043708214594
486,158,Clothing,20,369.49303098125733,240.5143331942441,1.0,0.3,3.1615227471894447,8551.124431280527
318,350,Home,61,429.84448071136336,353.1635984848784,1.2,0.1,3.805291003625102,2645.623449023488
70,946,Home,338,309.2466565415708,157.69718673093826,1.2,0.0,3.3301602487692543,76.62749011649542
452,185,Electronics,411,234.6863956253715,409.73298403484443,1.2,0.0,3.8417681072182304,308.96577909514923
102,862,Electronics,259,359.43602915238154,139.5001197029981,1.2,0.1,1.5490448588310555,169.21142295481346
324,489,Beauty,236,119.84852548872055,188.74574919257432,0.8,0.1,1.0060641126803072,131.074843066145
362,279,Clothing,140,63.794319835819614,201.81990414800399,1.0,0.1,1.3721282167264217,163.78399844373547
330,818,Clothing,462,383.30697830316035,111.14915116644016,0.8,0.2,2.520239252271125,218.55948654867026
263,955,Home,434,479.5115285630758,438.4410167320902,0.8,0.3,2.315733151507069,231.92925427510605
80,248,Home,431,292.9648728407315,65.60904157688626,1.2,0.3,4.4960125014425945,65.10330507571811
386,682,Beauty,166,246.44576178895156,285.9332420386152,1.0,0.3,1.3341050977123912,569.6291260511096
232,220,Electronics,479,271.85807332337043,408.93391612472624,1.2,0.0,2.7708245878051208,157.67768252755485
72,864,Home,66,244.44745034856794,294.6434219722005,1.2,0.3,4.831289752828177,315.227756867407
81,704,Clothing,349,226.6781377768467,170.17928279288304,1.0,0.3,3.011614991647978,52.45979759978452
495,355,Home,57,474.0474901316443,392.8639795303692,1.0,0.0,1.529600350304448,4045.75013129593
123,865,Electronics,211,245.0839636528417,254.59692055106882,0.8,0.0,2.165068689339338,113.75595294075295
59,963,Clothing,129,49.740196096849495,89.87629633670124,1.2,0.2,3.5071659369310875,27.08927602813034
103,899,Electronics,497,385.1031727444159,165.2630046778562,1.2,0.0,1.0479579142509263,95.57982359680683
101,408,Beauty,24,201.8651856698782,300.0505110089343,1.2,0.1,4.872401305677084,978.6424201275695
197,158,Beauty,10,358.239837416953,332.8004912710136,1.0,0.2,3.267907317559226,6415.749815558158
209,168,Electronics,256,293.9889861914593,278.58472442722626,1.2,0.0,3.816556723428514,286.8966448903423
419,545,Clothing,303,359.45823192636675,143.28462345068783,1.2,0.3,2.9958444332760625,594.5249967518987
63,487,Electronics,368,40.37703894748299,300.9387936882797,1.2,0.2,4.831696800963181,8.272368955094075
227,185,Home,431,26.597928107233297,172.90125126512572,1.2,0.2,3.356884206166617,16.771471334283216
461,885,Home,393,195.4853961770592,120.21132670245801,0.8,0.3,3.6479347696154676,182.9822693149732
415,326,Electronics,80,349.651407532751,473.3090429001151,1.0,0.3,4.443350253753942,1791.4238780998971
102,692,Home,285,119.6044381839371,164.2879675309677,0.8,0.3,4.446226628235653,34.124902642689754
457,725,Electronics,418,222.3663518016603,174.45402281698932,1.0,0.1,1.112685395287122,242.53322857603524
384,283,Home,369,490.5970293467575,449.42046283433206,1.2,0.2,2.133203509373886,610.9921922242861
71,891,Electronics,18,115.2885317134993,79.91955796513646,1.0,0.1,1.9852725296526477,430.81503956097106
79,421,Home,109,425.4922962679682,296.45148765396596,0.8,0.1,1.026579586085636,244.46466476486899
240,417,Clothing,436,414.47583355748634,394.01821129249555,1.2,0.3,4.507130202769192,273.155698088229
309,665,Clothing,33,446.76257079160433,144.0960638293553,0.8,0.0,2.2685602788704142,3248.226691167194
254,498,Home,287,458.41945437810574,423.59971987630854,0.8,0.1,2.3878109445061897,323.44039281121906
108,808,Electronics,331,258.5868942750848,387.12799971773734,0.8,0.0,1.3984895792917391,67.29490260652808
313,998,Home,490,344.14755376583213,248.18609296070673,1.0,0.0,4.958885156597361,219.38530413178302
61,392,Beauty,254,313.2565468876902,68.17069533625215,0.8,0.3,4.305004540004413,59.94870387497758
168,392,Beauty,125,161.38478477912292,485.35250816806007,1.0,0.0,3.287449252474829,215.17971303883056
464,584,Electronics,208,147.0959172158066,315.87280977606736,0.8,0.1,4.087721422764417,261.253609906734
339,998,Home,133,177.36928505553473,263.3782180542782,0.8,0.0,4.108452402894186,358.97425453030615
387,546,Home,498,117.04428868376915,443.87029674575814,1.0,0.1,3.626925210192245,90.77382709542817
297,902,Clothing,396,381.1179397414698,216.4645427302522,1.0,0.3,1.6960447424750429,285.1184586982784
403,791,Electronics,486,482.6407055289927,286.18426201860086,0.8,0.1,3.881259433473052,319.5140933522531
176,991,Beauty,85,435.20815350065834,430.62236433354855,0.8,0.0,3.278469667821166,712.5268373592174
124,511,Beauty,74,116.79079800330648,202.55636965434343,1.2,0.1,3.896287629925159,231.71294323856003
410,607,Electronics,447,35.43858064896812,388.47187422898395,0.8,0.0,3.1738128555431557,25.946103689423087
253,833,Beauty,134,380.9760144653658,135.50750871903563,0.8,0.0,4.825348248275013,571.1818172428892
98,885,Electronics,300,201.20476489522193,354.1589000455905,1.2,0.3,3.5081017219776514,78.61023372650531
128,989,Beauty,172,414.0601819216903,260.1130831791403,0.8,0.0,3.294721769875265,245.08533311434155
490,343,Beauty,212,391.8255403273615,90.80433012835141,0.8,0.2,4.371152859940654,721.1061587245339
290,519,Electronics,320,316.45102347951376,76.64365559415918,1.0,0.1,2.516946220894311,285.8903327385015
398,253,Electronics,349,135.11627384590372,234.2672214544815,1.0,0.2,2.263174660750445,153.64650568762767
203,915,Beauty,18,60.977526236772036,358.3150834224547,1.0,0.2,3.012675333779654,651.496727687617
323,523,Beauty,498,133.79767976750622,305.6150344524062,0.8,0.1,3.337870045652145,69.28521132650022
145,372,Clothing,118,259.7822507192789,428.8152644145196,1.0,0.3,1.8819285003196513,316.5413979352558
263,746,Home,302,489.9368580647672,200.9342081596154,0.8,0.1,3.7291260537670516,340.2069799895281
343,924,Electronics,301,41.20674769817574,423.38464796653085,1.2,0.3,4.2094987885853925,56.16124951181832
258,619,Electronics,284,108.03528039980658,28.14394315125366,1.0,0.0,3.3092793212329252,97.80035909877228
392,227,Home,226,317.3669342692884,189.24426209854593,1.2,0.2,3.0918542482562104,657.6625809703668
137,472,Clothing,211,159.13855338684357,45.7616987141719,0.8,0.1,2.1785689161775244,82.2716294867833
355,667,Beauty,355,430.6671067255433,460.4296435461446,0.8,0.0,4.6383320952646665,343.56589412936603
313,737,Beauty,188,78.31432366214156,242.90296661132587,1.2,0.1,4.017998929979614,155.63417972222416
474,258,Clothing,486,481.94718655613127,164.91665807092747,1.2,0.1,2.921147471544424,562.8984799037524
439,670,Clothing,320,457.06369684309817,251.3189756641582,1.2,0.0,3.6364276552607713,750.0970576228789
374,669,Home,150,444.8892374452534,271.09457684151215,1.2,0.1,2.347517467233435,1322.2933097048328
477,751,Home,222,94.80383046407388,424.65391117642173,1.0,0.0,1.2392697005515596,202.78666875050783
426,275,Beauty,127,171.4531008837957,275.7895907640049,1.2,0.2,1.8157104552754562,684.7408216546592
369,719,Clothing,247,404.0074526944284,221.3768972691648,1.0,0.0,1.3179525202035896,601.1239921138874
206,310,Clothing,50,405.8259521243736,481.0636792146948,1.2,0.1,3.0327027263949504,1967.0622620616696
205,546,Beauty,190,355.53595345149483,484.5934876542727,1.2,0.2,3.488254523907202,457.9154164872656
188,685,Beauty,482,229.54493195153833,28.82422401024302,1.0,0.2,2.521785169052521,89.34668158776233
170,266,Beauty,499,162.67874262998419,356.3544209033027,0.8,0.0,3.120616920114356,44.24861799535571
114,559,Beauty,494,481.84938872904627,192.16145211971636,0.8,0.3,1.3417395759318747,88.77709949916975
156,456,Beauty,236,78.23851224528954,340.84783822058756,0.8,0.0,4.079833691539515,41.19901404308918
196,403,Home,21,31.439489871358493,322.0919730876503,0.8,0.3,1.131128189762515,224.07781871950053
186,332,Beauty,109,14.47395479503196,171.75121154236749,1.0,0.0,3.5377023342632206,24.47414174432677
460,426,Clothing,326,389.76318572050735,493.4627742801548,0.8,0.2,2.7333861667468557,438.63257597904186
211,983,Electronics,32,37.78552152370234,184.98363231281414,1.0,0.0,1.735214985791412,241.59833459094526
